semester,high_school_marks,entrance_exam_score,attendance,final_grade,pass_fail,prev_sem_grade
1,90.22204554172194,94.36859528594599,52.52083868011046,60.19424983434105,1,
2,69.95593540772768,51.59415948909203,52.62388404147019,65.94562728228142,1,7.79
2,60.89387153707429,71.68840343642522,79.79330267642983,73.09879275996211,1,9.11
2,83.98560576275865,69.64602494550637,51.71425677966019,79.51281158094203,1,9.73
2,83.33661741040495,41.027325147829714,62.05148661679628,72.73279076012759,1,6.87
2,61.34236726589005,97.02653404540621,89.91980745014955,88.41445784457603,1,5.86
2,98.38907352155846,76.67984519817117,95.20539527288179,81.50485624889033,1,5.41
2,78.12545325913999,41.731890367481846,50.92901670275496,57.88326757214608,1,5.94
2,77.33523392459763,52.77555702895607,61.71595540240131,78.87781831096054,1,9.95
1,75.54709158757927,43.73638635291314,64.70337310883889,43.32680990920828,0,
1,94.74492671822443,64.94650621139931,98.95159203958337,64.68953675252547,1,
2,92.53373316180434,67.43564827550924,83.263146216123,82.23612461233509,1,8.11
1,81.5796516950135,50.76188092073263,88.11060291570885,54.86609653506211,1,
2,86.15218637537322,94.54435158167767,72.66767689570976,88.35130705713868,1,7.63
2,76.78618979436021,41.29835949670982,52.78330730280996,60.472261687085236,1,9.03
2,72.38277408952926,51.13447616470287,84.12252100952,63.91533304918534,1,5.72
1,79.43487036745303,50.04946534564646,76.43536599420263,55.79015603170169,1,
2,86.14242902180771,44.58359900771834,55.393216922212126,63.95456430694435,1,7.21
1,79.57811041110253,89.55869276248491,67.82980879931029,59.04365051402206,1,
2,99.79252117215088,44.27060793182061,97.87452655106105,84.73312663636855,1,8.43
1,87.82994755938469,92.62543486109134,73.58699187592195,67.41102588121208,1,
2,87.73703368065094,97.32825942970985,80.57154036139444,87.53279545339058,1,6.72
2,71.88468632511368,58.72551495442492,96.67811558013666,71.31609162799295,1,6.7
2,86.15198037334467,52.34225769859419,65.2497759151343,66.42463636044599,1,5.2
2,93.98070664770712,77.57806568643196,63.02725070548689,78.83953267287448,1,9.77
2,98.35203817035392,57.82461746778836,77.83029490901467,82.6424173628342,1,5.47
2,95.2795036306452,42.105256672978,67.34036996589519,78.32108118051528,1,7.58
1,63.923303231369786,71.88729485135832,97.03754296172306,50.56660622909819,0,
2,96.26969490290216,92.7824789442432,78.85674174346288,100.0,1,9.14
2,93.7279656649474,78.29393478161214,62.6153570379319,78.71882194092855,1,7.95
1,64.67592162833456,63.28994236761973,67.06222248788603,48.793658127860574,0,
2,89.36873358115476,56.930718738953985,68.56174672370597,71.88903401642257,1,5.32
1,95.80470962826146,46.26727108600908,95.47822136901506,55.18808785115099,1,
2,79.61838100629951,75.24127786827935,63.06171005091422,68.69760942491325,1,5.13
2,71.41190883560913,92.65590238968514,72.37503488087256,81.03525632132742,1,8.75
2,80.6294475349618,80.93358260235946,54.38211894148701,72.84503194684203,1,8.04
1,95.82092913984802,76.34675496716142,84.21571244626725,66.95365936326084,1,
1,81.33844367905286,93.40846824376088,88.90231532415996,64.44063770881806,1,
2,74.52984714248709,76.99527028427478,75.71271395309876,74.9509571545625,1,6.4
2,73.41906442243479,48.85640914945532,86.69633618162433,74.92452260658524,1,7.01
2,72.16729910514064,88.82489773405285,60.953341092979976,73.64797541853066,1,7.4
1,77.10164073434198,78.07494505301823,54.079936000241915,49.46051474303916,0,
1,99.85335664226967,51.69851199401735,65.16098919221253,51.4673001361778,0,
2,83.85640106338585,62.868598917578716,55.827334385759876,72.36700657182412,1,9.38
2,91.59793079068154,73.85307862200193,88.92909243603216,87.53579498656215,1,9.32
2,86.19710939088543,84.873535241565,74.47956785278001,75.22497786898242,1,5.79
1,92.68888800804864,92.27226893578313,56.41629310943823,70.68553054588556,1,
2,80.59069496301771,77.64673658901654,66.89980156559615,86.1714729682284,1,9.86
2,75.5665846605392,97.82605899653853,85.97384465882323,83.49635134245948,1,5.4
2,62.65963180699066,46.74428267667693,94.16026009367312,69.17178402591968,1,7.77
2,61.00016451402369,72.15615958774427,85.75859763047903,71.05196991033624,1,6.17
1,62.41408335962255,86.36857439742025,78.99147880238625,62.781426233871116,1,
1,62.05915004999957,69.652746835018,86.44696000525786,57.829203978197064,1,
1,83.6965827544817,55.39180374665487,86.89754736987962,46.99591611846219,0,
2,97.8746958998386,80.9924985728552,82.32342602157748,92.00608369717563,1,9.84
2,77.16191975888464,94.5067723414241,94.59849563878026,84.94184686593174,1,8.53
2,80.2584447506832,86.71912906449455,99.73450649822625,81.73505019100469,1,7.17
1,80.3044151473782,40.59542926767014,67.20458089247211,43.47721119060622,0,
2,66.01794203092865,52.95198385956931,79.86994455935765,66.30087746383663,1,7.91
2,80.39570302923487,84.78758555330666,79.55353548238529,81.83856012734235,1,5.45
1,90.93892502746402,54.60380099311183,72.27589072465805,55.44726650981299,1,
1,69.6277084733002,79.38457621003941,61.823745611934726,49.42575106751841,0,
2,62.788309858758446,77.4344219714738,94.68787541385232,86.92544698717056,1,9.74
1,80.42989210310263,65.6493812752369,50.05560470980937,46.46253722000727,0,
1,95.76763498656473,79.70003557775135,85.76611552645679,57.9109639204347,1,
2,93.96546544644488,81.02588948666826,88.89462379165771,86.6109467241027,1,7.47
2,99.38742215660956,44.644700453517586,83.44765387286517,80.96377683141215,1,8.59
1,62.07294147289708,98.56082939675281,53.66820337298013,56.33902175734463,1,
2,93.37022014340687,76.79718362998779,64.09468852996662,78.11324665107999,1,7.81
2,68.6596226906447,46.64458721147113,88.05036450929569,64.03417096792235,1,9.72
2,83.66675282374015,47.82636727200079,95.12267696027604,60.863936486265054,1,7.3
2,83.20875854762161,96.50135250651695,85.48836419707769,86.30391611977961,1,6.01
1,84.78351819591319,56.8969625263379,82.82813511998262,44.035685296899544,0,
2,94.55828112460092,51.16792926208597,70.53908714547174,79.26895104702334,1,5.8
1,64.44789929224605,74.82805605962176,93.321159176985,54.45527112531957,1,
2,87.16148661689759,96.10265178344383,61.016051435621414,90.34419220547932,1,9.75
2,80.5991924259338,96.15844508264345,59.13194878508992,82.46494265605641,1,7.65
1,95.68338755760938,60.637461193461135,62.857617555454794,59.899482301729975,1,
2,75.92172696416382,64.93357192739899,97.87457789354758,72.1031193932373,1,5.67
1,87.61579314517462,43.76137729731195,68.83382202147313,49.68457561933832,0,
1,67.46074041599417,47.57588449387016,54.748263761418826,44.74793684245539,0,
1,66.57063191723972,84.84666439580164,56.0181788104993,60.19263469451763,1,
2,91.92731958299372,92.9563374237305,62.38250492373024,98.29784568303877,1,9.93
2,93.98175038216488,90.1785925009403,84.71324650313068,93.87019748443026,1,7.26
2,97.15786942290492,92.75635847097456,87.31530847438046,95.4273514028879,1,8.37
2,76.43599619967226,43.16700103094147,73.67542938705323,63.77501387156736,1,8.5
2,63.79321755376405,84.19343217819068,92.88087498841392,82.37386292300718,1,7.94
1,82.4918726351164,53.09245207313033,91.02537521160545,42.47353339724616,0,
1,65.15518887642597,80.95703327340414,56.53586617948787,55.80557851189959,1,
1,66.7047686515327,45.69507620930018,98.3367113767554,47.594013245150705,0,
2,79.03570043317963,97.99689953585286,77.34010129572562,88.00839735040314,1,8.86
2,87.20244113227346,45.93713810119209,73.64579854892288,77.92027348785757,1,6.83
1,98.6328864461288,76.68781667353966,64.74086191733835,53.802182877114994,0,
2,73.81586648254384,54.941197726406244,91.56881418571854,79.49001659733848,1,6.88
2,63.12438755004625,92.21822670999055,63.976394270590944,69.23594989633324,1,5.29
2,88.84543414396174,79.23662033079557,94.72326896575453,91.53690699710788,1,8.87
1,64.88152939379115,91.03696347046827,93.30507726889174,65.30701971431641,1,
1,83.71803405739709,81.93692970924315,61.91448352765458,52.568314396306484,0,
2,64.00677304949319,60.055802486752555,92.73369351251509,66.59391135180988,1,7.25
2,68.35348081807935,47.52273304649126,79.94833181619377,69.54770178691616,1,8.72
2,75.0458924004196,93.86231358835482,78.58686555801611,72.73543497092189,1,7.11
2,84.57640037268663,49.45816214997883,57.69314847269185,59.60109916195033,1,5.52
1,88.27429375390469,92.77491129709175,84.12662297688607,63.46364254887503,1,
2,83.24489599716222,44.107190165562564,64.10338122721383,66.92318200477209,1,6.84
2,91.42507217151991,73.67233918593216,64.51002477532788,73.5160791602611,1,8.43
2,99.32863946614984,43.489067233984066,78.6656872285761,75.57423607517904,1,7.01
2,69.32200394098462,55.42490931108209,72.70326281660061,77.434547979601,1,8.43
2,88.62705920490308,51.444895822348165,73.09322295000848,66.77294128652814,1,5.17
1,99.46558314004702,72.50228874460024,91.53113802158956,58.99599774936408,1,
2,87.34922774042155,99.91887309605325,69.09662279345932,93.34264413894854,1,9.36
2,66.68400351062536,77.86394669006177,73.75735900784413,70.5971141927657,1,6.25
2,94.92142406104547,73.54367726591511,97.54205171145557,81.11634677646383,1,5.43
2,80.80359750423338,75.28669422733614,52.9314350211292,71.6230341099909,1,9.67
1,97.4484898497476,99.83094123417703,50.52566122708267,62.428056760699945,1,
1,96.07047968541694,59.60768235146664,70.25985712876648,53.88921754189549,0,
2,94.99527869768576,52.22916962299068,55.578449619241354,73.6541329222113,1,9.66
2,97.79502567642177,98.80002493595988,93.01751674042782,87.7510664411726,1,6.62
1,88.36242077803666,53.20667955428519,71.64199605285862,55.77195986951362,1,
1,71.23089449763424,93.53814988837914,52.84406988888233,57.00040778073343,1,
2,71.77856395364641,80.8332908586689,71.6083627586993,77.95198551869453,1,5.63
1,83.7652286140854,81.55194589222648,93.08324423495505,61.11318079128667,1,
2,78.54045921434204,60.5429059605513,86.18396840464038,79.19178280495927,1,9.75
2,96.75408205035639,94.09513757259177,52.00839069752906,81.41625073092595,1,9.45
2,79.51791637028259,95.06773756664079,83.1418800145365,86.46451921659691,1,9.26
2,68.03896131164959,53.62191005693612,62.84844269496354,66.50335194627162,1,5.91
1,95.08802163252433,87.1113725889045,55.95703359980241,63.90162929264323,1,
2,63.27875110373962,85.06922221873471,75.39100073454011,60.41263577796703,1,6.37
2,76.20903131717336,58.092640797331924,65.90032096972001,69.63085956655141,1,7.01
2,85.18564936929829,59.81291350960164,98.66535397501883,74.46447759751527,1,5.18
2,98.74455261383719,67.46881900507749,85.83731914550387,80.53741374098543,1,6.84
2,91.96041485409435,66.18924095846242,82.54191794184533,73.78649861851014,1,8.84
2,67.52698584211672,53.988838217085195,99.9471480990259,72.86988123511846,1,6.85
1,67.27520337596579,73.15005804447335,75.22279708346777,54.69670830796472,1,
1,81.65185341204281,59.269729158157205,94.66522468940613,55.70383807035337,1,
1,65.23494642873399,73.44023017438047,98.34842573091576,55.04459088654236,1,
2,94.22510726140935,75.67315374165688,69.08046089913626,78.74932832468429,1,8.59
2,98.88626038139,46.182227858506025,62.06115625546983,64.5620812980056,1,6.91
2,62.23921139446745,65.6308697445023,69.27015592590098,56.49064732646961,1,6.59
1,63.967123983488634,85.14387293822728,85.9349632986398,60.50935222867338,1,
2,68.70916136988099,84.65685635764984,80.79177577322162,77.05639733375037,1,7.35
2,63.22066234366047,75.46930027736435,92.2621051920416,79.45377079722542,1,8.02
2,81.10058079554179,94.2498210373645,72.57294230002452,89.32544938498316,1,7.87
1,76.85698202369991,71.35061086513531,96.30297799091328,69.0559706135144,1,
2,78.90827594545156,98.25904347261223,63.612717969223304,83.60385912007692,1,7.67
1,79.95552613805424,87.4934921554822,67.15133562950122,62.91698666806107,1,
1,81.02760729210743,72.66981754623191,72.24262164137704,49.34646188577399,0,
2,74.86292434064801,71.65155542047592,81.14094614290987,74.69504825223595,1,5.5
2,91.57201796432601,83.91807030116271,89.61079519023873,79.61180193687267,1,5.06
1,68.48179359632907,77.43990913173894,85.5175750356166,60.546131201935765,1,
2,81.64882512131575,97.62878509365865,74.97810779674617,80.15267777740735,1,8.23
2,63.65235510312643,78.45827944732825,50.19630284946327,65.45248056894187,1,8.96
2,79.91752213582424,79.67145398391628,65.18492345644734,77.80284312018435,1,8.49
1,72.89415379898892,47.21243374723458,89.25319605232156,49.8449957389024,0,
2,61.60979082477003,40.58633388516888,76.28739570476303,60.895760467310346,1,7.37
2,74.35046269864552,76.52382895509092,55.53008757412885,79.62240069022906,1,7.98
1,95.98298293098273,86.8793113448383,52.691526245422956,62.20826191764899,1,
2,70.51257098211767,98.54991338696243,76.13928665257086,83.08506066601817,1,9.44
1,63.08233116537325,65.08868728976798,64.0642281776517,44.83279024494212,0,
2,63.190537018042846,49.76494646694284,88.64224721173343,72.08259697026446,1,7.02
2,91.23897602872209,68.96904966102467,85.44285566021374,85.24404671252493,1,7.64
2,92.4515541578416,49.33240549002924,93.98976037467298,74.70610881130676,1,7.88
1,94.64255558001634,70.62594934025392,81.28409561306763,60.50581232915992,1,
1,84.93192507310232,43.91227547562952,61.66664113246633,41.83253178097846,0,
2,62.39917088766066,68.09066577281202,70.99669192357179,69.00640861608869,1,9.51
1,73.57800770171224,62.174451965606394,94.37122676851801,59.081669639451135,1,
2,90.96686000091717,65.64614017307782,99.43859903475635,96.0674400662786,1,9.22
1,82.0818872340792,53.4576089971027,58.311468102582936,44.9395112139954,0,
2,66.43748044809674,71.32290497027552,56.76812308801289,68.41786289442497,1,8.81
2,77.65440314742486,64.70587301358265,70.35964248429268,64.85375053280619,1,6.26
2,98.08233673188843,73.92832789301502,99.1707557633214,87.46216108004356,1,8.85
2,86.47562218803601,45.96296673705161,98.36929938318465,75.89258115149086,1,6.29
2,75.97197024103144,66.38924426999466,55.88819961383092,66.92473799895215,1,9.79
2,89.66435335773353,92.69297861645218,94.66714764020958,78.17147069127459,1,8.58
1,91.89181463118214,72.7946285219377,66.86653044228828,53.22495305790445,0,
1,69.9092395800463,43.06812288652604,90.71933896343808,51.393612722252094,0,
2,96.14237214789128,63.450012956033305,52.2665651023997,70.73997974333007,1,7.09
2,92.86586388658,71.99961056517618,57.69804970522131,72.58603832173779,1,7.97
1,93.18967214828807,82.86544984427454,68.16276758379051,62.62527295448217,1,
1,73.33996686764577,78.06182133230124,68.85269655008494,55.66666596979901,1,
2,68.59037599849889,94.26782551313973,89.80752540115373,79.46341012725628,1,8.09
1,75.18769632669068,58.23655073530164,77.33386324486558,47.98206489931074,0,
2,65.96382714685735,76.86527789338177,93.44167363508038,79.03686899979468,1,7.11
1,64.53894084962356,52.75866258226577,83.62536313368246,47.93394314750853,0,
1,63.61159080217633,68.27723004388987,80.35676404417885,43.410916882189866,0,
1,64.05683313796867,46.058686409065665,72.91817397131531,32.04600275958292,0,
1,82.3361699894322,97.98504315198444,78.917988155827,68.55405787662967,1,
2,84.65917434164979,75.57112029353328,77.3519571810328,84.6331230716607,1,7.57
2,66.74276577568452,50.51930070271595,70.45727109370186,63.59012816258864,1,5.97
2,65.29134832038422,76.61550731141388,82.55841945635419,66.86154178029389,1,5.7
1,95.7926662424211,79.40376908329648,80.7534877007349,62.072048651774004,1,
2,95.08109085046549,65.94900255235959,69.278144005516,70.23048232346237,1,5.86
1,68.97762287346643,54.52132479885263,93.25355496876969,39.69516472977715,0,
2,72.13914792055276,61.151671075831075,64.40726243057641,58.21852068372692,1,6.81
2,79.02603937806546,57.39749930822721,94.62557438892647,80.16325165932392,1,9.47
2,85.78867351258972,78.36032581008435,56.85055143442142,76.27917399783311,1,8.1
1,74.02507724836723,88.2122595677562,52.5087675159987,62.076502403484135,1,
2,91.56295931526775,78.30125829312865,71.85120380493365,75.43227475372883,1,8.05
2,95.53303258810487,83.43807242641101,69.56756693502899,83.62024469298233,1,6.95
2,69.4771144604473,46.528443413803934,76.27974949141867,56.60100392773798,1,8.87
2,72.98207624129999,97.46879096520148,81.9832133394921,77.57024651584828,1,6.67
2,97.88908109386844,84.13349189607501,63.45255275402428,75.58065955340632,1,8.47
2,92.01299437625957,91.05437932905998,58.030701323460185,78.69828085289234,1,5.39
2,73.60435746011476,87.99347825612902,61.77572257783314,78.30116043680073,1,7.14
2,67.47638139308309,65.61798365146055,74.96575740406224,69.92774297752014,1,5.15
2,89.91106553088403,40.56850787570179,86.08292747420788,67.81959214990115,1,5.12
1,84.46882984937409,40.093906311488375,99.12606361280194,47.899534001672976,0,
1,66.00676003268167,52.88175324780133,63.25853705916778,42.655987374847555,0,
2,75.84097385209384,48.598602176536644,92.46293132498232,75.14526424796553,1,6.99
2,94.79074272055703,68.09731406037207,77.6744965250217,75.29827988667681,1,8.28
2,77.28099198534966,89.66026813415165,54.42278703427682,86.16579454649737,1,9.41
1,93.67994211560246,64.19246536799514,50.998646628901405,52.458209770393026,0,
2,95.53726820576384,72.13220066783168,89.64324935512356,97.78686480160408,1,9.37
1,61.0140297366183,69.61279482040712,56.21729207154352,52.19087350649514,0,
1,65.634280815192,47.11015741588909,82.27671782052612,45.39609078374808,0,
2,68.61322110114926,41.56347315913558,77.54081627253527,56.792836777862945,1,5.99
2,74.32587465606773,61.747590916873634,99.8672274641749,64.91714863446475,1,5.57
2,76.5710739035953,99.60205005292534,70.97503701056692,72.07838531784819,1,5.5
1,60.98347665835206,70.1879483530924,99.14734397773503,43.113532354830085,0,
2,77.09660480750838,96.3658976259878,58.153293368003176,77.31996896413573,1,9.65
2,90.97042273729805,41.03800736445819,67.0932685968347,57.806632969749415,1,6.69
2,70.48655641635197,81.42360031562103,60.02920150416202,63.05301434361263,1,6.57
2,71.18377482092927,89.76401321193615,64.09791635713228,73.1519271872085,1,7.14
2,98.6250289135037,43.668257800733414,84.11435608818488,80.72167980286272,1,8.22
2,85.36202033226877,61.18926413695227,65.5688168452662,74.11027682832376,1,9.02
1,60.20918454171651,62.7424291229821,77.14702222446638,44.77210990912825,0,
1,64.80836221482434,74.35643397292134,64.69583802524669,45.40827092901319,0,
1,88.89010273572265,49.94498678920935,65.39095750130596,48.80312691521214,0,
1,96.89997524709183,51.406458987023655,81.74533295765814,50.73319576786374,0,
2,66.71570767220054,62.89166167961867,74.7251227397961,72.56241448084258,1,6.92
2,74.8321679017939,57.76702783671453,70.94353311230236,66.24276374679383,1,6.49
1,83.9159991524434,90.99852228883972,88.97583507120316,69.8296527317663,1,
2,84.64394248597418,71.64616509575367,75.94977282160825,72.70994680944798,1,9.94
2,80.7059235607042,70.01587044864772,73.16629695583467,70.2664431064742,1,5.42
1,87.82472585987227,96.80537468153445,55.4741183034497,60.41210041423771,1,
2,73.07281225006929,84.07926987118384,99.56896092241479,78.16364683485334,1,7.16
2,90.6679129533393,65.11098319916104,74.37580224173738,74.81359640472587,1,8.03
1,65.47542520275229,70.83126785240606,81.16051865340035,55.13257272267419,1,
1,77.29991513320527,80.70999809755827,67.72741044143037,51.03524080887249,0,
2,80.66613957044972,66.64954433875002,84.28383181668471,77.69058684916719,1,7.52
2,87.81628594357223,93.67127461299609,66.3339051904756,84.74107694302404,1,8.46
1,94.04827656195076,84.57288962007634,80.16065310497521,61.86936399463665,1,
1,77.39309354414985,70.28773589827169,80.01257050497915,46.42614425612623,0,
2,93.90259185113979,92.96834075130909,81.13805961700943,86.8803915228916,1,6.46
1,85.32405829093072,73.62643785882639,86.51245947647857,57.57096620584264,1,
2,71.14829382482834,61.166107951417345,70.19435586618023,70.36079444998278,1,5.52
2,87.85053901202133,74.1236764988896,71.36408540636639,72.61843927067507,1,5.65
1,73.48012705725145,94.05765374142808,85.90070890635008,70.03436762613443,1,
2,83.55178116720919,54.57985557164979,62.01613842459334,73.57553378589164,1,9.05
1,73.6832699486363,70.03621426928245,85.3185998404998,59.24699516858293,1,
2,66.06667841430482,88.59289514234266,78.68028930619016,85.44915639395838,1,9.48
2,66.62480237640685,88.55475020520896,62.3185699313991,71.24964954764793,1,8.91
2,76.29339682013043,71.53791487597024,50.218683955048974,73.67715868550529,1,7.3
2,84.45222068221547,45.801382980264584,89.22307334466896,71.25224639466309,1,6.69
1,61.43769095186968,56.60885846747834,79.76148663597007,57.347635749654,1,
2,88.62695107421358,55.94641940904612,86.13703838858108,76.43367788377222,1,7.73
1,74.03660050208315,58.83800304264117,58.95158187207919,49.310242058728996,0,
2,91.6166100127684,93.63338576333149,74.10446722622399,75.48383741129666,1,5.26
2,82.41519440547073,96.79832363289715,89.0412916705464,84.13557963336483,1,6.55
2,88.28550071742745,85.13865824040735,89.11145002360617,82.87633256185617,1,6.91
2,75.24437304033131,51.07210304419865,72.888967563282,67.96889850028393,1,9.04
2,72.4008738486441,72.77487805617332,99.27023917403157,73.1387800243672,1,6.27
1,62.6598506946711,86.82256741425883,60.21210531842144,59.96488066320131,1,
1,86.60146698185022,81.8325629145782,52.56317295879991,58.41536630830832,1,
2,94.4653042498219,70.90826040766603,58.38513879948635,61.93426747918262,1,5.1
2,69.85839478550021,84.05940449311149,78.9814263791572,79.45321115793799,1,6.62
2,90.26491152359782,41.0157611455321,92.4368496296587,82.57474976141958,1,7.89
1,92.76409270696799,91.75842826895074,88.48733114285436,77.19034823134389,1,
2,71.96257238435372,73.04594358232917,85.033617242308,81.9605544713836,1,9.93
1,81.91837955894772,89.8569502633041,65.518544455406,57.22406642443279,1,
2,72.35375236569837,97.12743268785223,53.73940822514326,81.52576724111131,1,5.81
1,82.17416210045603,89.2718969530136,51.10330743411454,58.76163935074982,1,
2,73.7528996503501,57.915325377297556,84.1091583076389,72.90510999737904,1,9.8
1,70.3253373080451,55.574586956502955,50.454351747560814,39.44546614818489,0,
1,87.68645366776528,62.35053589320795,56.51602165861679,46.31179424801553,0,
1,84.53645556842831,64.48910145200189,88.43735656812564,50.721801187579764,0,
2,90.56881935369233,63.576666362401596,83.88368873840233,73.98253615570981,1,6.02
1,78.93887083122263,44.26045987199533,52.41813555243904,35.31173032666367,0,
2,73.87428043715558,45.24700939016522,51.89752431304407,65.52696180158003,1,7.51
1,80.10716092915446,61.46789591952651,70.10136084441203,56.894888050910716,1,
1,90.77971732767747,69.5718750668468,77.21286685076254,58.79652925134181,1,
2,78.56540748794927,84.65116643389558,71.49698738925593,78.80318110242855,1,5.17
1,90.32953902816365,40.54324969482226,54.97473344364823,42.06234211992741,0,
1,80.08780041324971,73.84444173001106,88.1757921834106,68.59521565788272,1,
1,88.76183620736981,83.62340569692341,98.36355951851488,65.68834643572475,1,
2,86.70428918908013,87.61127587841948,61.34235477505282,75.48139125219373,1,5.04
1,69.09078509052605,92.85838033837945,78.41343081343842,64.13892461487363,1,
2,83.70634591541787,46.98776493349793,85.96356925346078,66.29564015113402,1,6.37
2,80.36981002011501,41.501506093832,58.166120485715425,62.63886637104329,1,7.46
2,64.77000670725866,44.794906560796406,82.13667726351522,65.5819617821236,1,6.45
1,99.46060995171919,92.8094042752891,80.215649112016,70.12750090638279,1,
1,94.91783343505634,55.02807392754994,92.72736966010902,54.027976796986565,1,
1,93.14950036607718,88.38421703397037,88.26816819290204,66.71149152607519,1,
1,83.13120563984697,48.401445853199064,77.61830689086172,38.8423059636156,0,
2,71.843283565418,93.75008060140973,53.899141649499164,69.07307994667204,1,5.72
2,78.93684522533782,85.09723305068883,76.1130202264508,81.27151471720245,1,8.06
1,82.60087971436064,53.88283818261088,74.39500976396509,55.48097918609924,1,
2,88.13363818075729,94.51144183003075,99.1640301287587,90.66770250069975,1,8.0
2,68.99040950635278,53.80326206481382,75.06714402123896,63.56812457075475,1,5.49
1,72.94440876598165,91.52900627008928,85.88380788967498,65.3625592513657,1,
1,90.6205159596444,45.01149488080112,50.664060172929005,47.67561048043523,0,
1,78.24279936868143,65.12759914444968,83.65460654556085,47.417262298668646,0,
2,92.2444727063362,46.62606227852299,85.31896049515208,74.51069607533995,1,7.53
2,68.0719832536876,52.93006935002593,93.47295514202023,65.94157148238163,1,7.23
2,68.79698192157497,85.75154062563855,71.83156604470801,69.55096314457715,1,9.44
1,69.93956559257863,77.85530741374981,87.72846806028683,60.0478312970753,1,
1,66.24610389464762,68.58014399806592,82.13975352531546,50.992640685716516,0,
2,80.04930906713632,76.09372412931401,92.72928844047405,79.28185072728016,1,8.32
1,64.71004331560565,97.13330714185568,88.10872935908223,75.8775533645125,1,
2,97.09059480827945,97.27704229024324,54.845421733890554,90.31189999941327,1,8.52
2,67.18113169974667,58.131461615683115,64.82608601955731,62.9124617575228,1,6.15
2,99.73491152640699,74.28109394241672,88.04816588804044,79.87820629855322,1,6.37
2,74.24993012350335,88.02460379950621,77.78614345624459,82.99291399835832,1,8.17
2,84.46126378459095,48.30225170881829,53.545665539299556,67.02386444386379,1,9.53
2,97.6487811498263,95.82884917479203,92.24080262860717,86.97094548592078,1,7.38
2,86.49987492737114,53.274120875074125,84.7914257681076,73.75830573496758,1,8.73
1,92.13923721539393,74.93192479564684,77.89368378300367,57.99777355008183,1,
2,80.82489860685807,55.59498843146342,72.2032368697126,69.06507744243814,1,7.36
2,61.55734829157485,50.018672933740625,97.64100308917908,78.12771446401187,1,9.17
2,89.16942037873443,74.43176643775901,59.28605927504837,83.00129100579397,1,8.61
1,93.98589562709645,84.42856791721115,71.32498736209305,57.0659087612689,1,
2,92.56273149546723,99.32562435365571,67.69638382876518,92.81145654327784,1,8.29
2,99.455943059412,72.23861554021663,93.11708059819381,81.20165385407324,1,7.01
2,64.31622868891904,57.45278393465316,96.91648892882593,65.2288824702188,1,5.76
1,60.73562706189867,86.83790304553344,95.47742365060691,51.247472726580675,0,
2,60.05334557963168,90.68834002216002,91.45757015775766,74.55869171349366,1,8.39
2,77.97836772734965,59.449264177730385,60.95724841162902,76.61076708103303,1,9.4
2,94.96226252555915,86.84639409323137,68.51147429124867,86.58517224905148,1,7.57
2,98.9574229641771,56.892102406413656,72.39710056411931,75.68103129230744,1,6.15
1,63.365598599801956,46.643235599578944,59.81228583530828,46.75024607861515,0,
2,90.46699621576735,48.17366669910694,94.2085329255443,82.59528148085678,1,9.42
1,69.13818965325194,50.19286036304412,54.348351012796655,43.90465638077783,0,
2,64.38895204988481,92.70013635325523,56.845789623844524,75.32058038263494,1,5.31
2,92.83413218778654,66.07016162315827,55.88590995413137,81.39565988096189,1,7.63
2,91.07325477793154,78.19846212152368,77.42694960355945,81.66827099978961,1,9.05
2,79.27630275344009,91.03132657629848,53.73095277843541,84.47747643683076,1,9.51
1,96.75706134558217,79.70666394829831,70.33868742860025,69.7931614213987,1,
2,73.92382190031496,59.02532723644754,69.27120890433221,65.78146097658515,1,7.83
2,70.69378848635414,91.8686142170697,68.7473858619332,82.38369531079738,1,7.16
2,68.3411016119675,52.47328331578867,85.95821908894447,62.499867094785884,1,5.9
1,90.81629671231173,90.27450249110822,68.86008912288193,56.72614371435225,1,
1,90.21081681987232,49.26953224029555,63.71064445620735,49.67616702181547,0,
2,72.92759139327174,70.6909081649935,85.21316434101729,70.71139463548313,1,5.3
2,76.82150760275506,91.92495290730662,96.34703313910197,94.28720098200561,1,9.39
2,82.92511693090259,64.03536143918868,91.55033944948872,67.72069588440309,1,6.32
1,80.48887683250697,75.69084277011457,98.27243173003106,66.95331782993841,1,
2,85.76965603303927,97.54050661652357,69.918064313337,85.82610428063265,1,9.11
2,77.14255351222789,40.8777123523042,62.525079844235165,60.774780589900054,1,7.66
2,97.57923550859502,65.4314736501563,52.332072546290554,71.60182796076059,1,8.07
2,76.05301775764896,96.77042228778072,87.5438888257245,84.2685486745422,1,6.14
2,87.56628926898033,53.32391047248352,72.24014955183165,80.40821299078806,1,9.33
1,63.548101350282224,59.055207715666995,68.51160928422884,44.343280196599125,0,
2,70.44267199581317,56.20014886727172,80.22813323021188,80.72397793833407,1,9.52
2,71.26402440941006,55.388831582086354,53.35328142706878,64.48471374519136,1,7.8
1,92.72059063689971,78.0802763952365,83.98165911975718,63.758943387843196,1,
2,71.64013453601126,88.35576196956794,66.37381933573116,79.83717278529033,1,8.21
2,68.28339299550842,51.440556805287486,57.395556817276436,66.21724384120414,1,5.22
2,98.75437341871154,92.26085724362495,94.76474070781694,86.32489331201401,1,7.08
2,90.56050502662883,81.76875549631247,52.338857509505665,76.3279653263257,1,8.05
1,73.8781280758491,45.723956638792636,58.37832696522533,47.10524149526892,0,
